-0.433035845;;-0.482740499;;;-0.433035845
-0.430065202;;-0.47999781;;;-0.430065202
-0.427089896;;-0.477250421;;;-0.427089896
-0.424109958;;-0.474498359;;;-0.424109958
-0.42112542;;-0.471741651;;;-0.42112542
-0.418136316;;-0.468980324;;;-0.418136316
-0.415142678;;-0.466214405;;;-0.415142678
-0.412144537;;-0.463443922;;;-0.412144537
-0.409141927;;-0.460668901;;;-0.409141927
-0.40613488;;-0.45788937;;;-0.40613488
-0.403123429;;-0.455105355;;;-0.403123429
-0.400107607;;-0.452316884;;;-0.400107607
-0.397087445;;-0.449523985;;;-0.397087445
-0.394062977;;-0.446726684;;;-0.394062977
-0.391034236;;-0.443925009;;;-0.391034236
-0.388001255;;-0.441118988;;;-0.388001255
-0.384964066;;-0.438308648;;;-0.384964066
-0.381922702;;-0.435494016;;;-0.381922702
-0.378877196;;-0.432675121;;;-0.378877196
-0.375827582;;-0.429851989;;;-0.375827582
-0.372773892;;-0.427024648;;;-0.372773892
-0.36971616;;-0.424193126;;;-0.36971616
-0.366654418;;-0.421357451;;;-0.366654418
-0.363588701;;-0.41851765;;;-0.363588701
-0.36051904;;-0.415673751;;;-0.36051904
-0.35744547;;-0.412825783;;;-0.35744547
-0.354368024;;-0.409973773;;;-0.354368024
-0.351286734;;-0.407117748;;;-0.351286734
-0.348201635;;-0.404257737;;;-0.348201635
-0.345112761;;-0.401393769;;;-0.345112761
-0.342020143;;-0.39852587;;;-0.342020143
-0.338923817;;-0.395654069;;;-0.338923817
