points : 1024
rounding: 32
-0.927270839;;;-0.72207925;;;;;;;;;-0.927270839;;;-0.72207925;;;-0.929927443;;;-0.911430435;;;-0.901507879
-0.926148659;;;-0.719797157;;;;;;;;;-0.926148659;;;-0.719797157;;;-0.928845747;;;-0.910067679;;;-0.899995136
-0.925018221;;;-0.717507257;;;;;;;;;-0.925018221;;;-0.717507257;;;-0.927756074;;;-0.908695012;;;-0.898471477
-0.923879533;;;-0.715209577;;;;;;;;;-0.923879533;;;-0.715209577;;;-0.926658433;;;-0.90731245;;;-0.896936918
-0.922732605;;;-0.71290414;;;;;;;;;-0.922732605;;;-0.71290414;;;-0.925552833;;;-0.905920007;;;-0.895391478
-0.921577449;;;-0.710590973;;;;;;;;;-0.921577449;;;-0.710590973;;;-0.924439285;;;-0.904517699;;;-0.893835177
-0.920414074;;;-0.7082701;;;;;;;;;-0.920414074;;;-0.7082701;;;-0.923317797;;;-0.903105541;;;-0.892268033
-0.919242491;;;-0.705941546;;;;;;;;;-0.919242491;;;-0.705941546;;;-0.922188379;;;-0.901683548;;;-0.890690066
-0.91806271;;;-0.703605336;;;;;;;;;-0.91806271;;;-0.703605336;;;-0.921051041;;;-0.900251735;;;-0.889101293
-0.916874742;;;-0.701261497;;;;;;;;;-0.916874742;;;-0.701261497;;;-0.919905793;;;-0.898810119;;;-0.887501735
-0.915678597;;;-0.698910053;;;;;;;;;-0.915678597;;;-0.698910053;;;-0.918752645;;;-0.897358715;;;-0.885891411
-0.914474286;;;-0.696551029;;;;;;;;;-0.914474286;;;-0.696551029;;;-0.917591606;;;-0.895897539;;;-0.884270341
-0.91326182;;;-0.694184452;;;;;;;;;-0.91326182;;;-0.694184452;;;-0.916422686;;;-0.894426607;;;-0.882638544
-0.912041209;;;-0.691810347;;;;;;;;;-0.912041209;;;-0.691810347;;;-0.915245896;;;-0.892945934;;;-0.880996039
-0.910812465;;;-0.68942874;;;;;;;;;-0.910812465;;;-0.68942874;;;-0.914061245;;;-0.891455537;;;-0.879342848
-0.909575598;;;-0.687039656;;;;;;;;;-0.909575598;;;-0.687039656;;;-0.912868744;;;-0.889955432;;;-0.87767899
-0.90833062;;;-0.684643122;;;;;;;;;-0.90833062;;;-0.684643122;;;-0.911668403;;;-0.888445636;;;-0.876004484
-0.907077541;;;-0.682239163;;;;;;;;;-0.907077541;;;-0.682239163;;;-0.910460232;;;-0.886926165;;;-0.874319352
-0.905816372;;;-0.679827806;;;;;;;;;-0.905816372;;;-0.679827806;;;-0.909244242;;;-0.885397035;;;-0.872623614
-0.904547126;;;-0.677409077;;;;;;;;;-0.904547126;;;-0.677409077;;;-0.908020443;;;-0.883858263;;;-0.870917291
-0.903269813;;;-0.674983002;;;;;;;;;-0.903269813;;;-0.674983002;;;-0.906788845;;;-0.882309866;;;-0.869200403
-0.901984444;;;-0.672549606;;;;;;;;;-0.901984444;;;-0.672549606;;;-0.90554946;;;-0.88075186;;;-0.86747297
-0.900691031;;;-0.670108918;;;;;;;;;-0.900691031;;;-0.670108918;;;-0.904302298;;;-0.879184263;;;-0.865735015
-0.899389587;;;-0.667660963;;;;;;;;;-0.899389587;;;-0.667660963;;;-0.903047369;;;-0.877607093;;;-0.863986557
-0.898080121;;;-0.665205767;;;;;;;;;-0.898080121;;;-0.665205767;;;-0.901784684;;;-0.876020364;;;-0.862227619
-0.896762646;;;-0.662743358;;;;;;;;;-0.896762646;;;-0.662743358;;;-0.900514255;;;-0.874424097;;;-0.860458221
-0.895437174;;;-0.660273761;;;;;;;;;-0.895437174;;;-0.660273761;;;-0.899236091;;;-0.872818306;;;-0.858678386
-0.894103717;;;-0.657797005;;;;;;;;;-0.894103717;;;-0.657797005;;;-0.897950205;;;-0.871203011;;;-0.856888134
-0.892762286;;;-0.655313115;;;;;;;;;-0.892762286;;;-0.655313115;;;-0.896656607;;;-0.869578228;;;-0.855087487
-0.891412893;;;-0.652822118;;;;;;;;;-0.891412893;;;-0.652822118;;;-0.895355308;;;-0.867943976;;;-0.853276468
-0.89005555;;;-0.650324042;;;;;;;;;-0.89005555;;;-0.650324042;;;-0.894046319;;;-0.866300272;;;-0.851455097
-0.88869027;;;-0.647818914;;;;;;;;;-0.88869027;;;-0.647818914;;;-0.892729652;;;-0.864647134;;;-0.849623398
-0.887317065;;;-0.645306761;;;;;;;;;-0.887317065;;;-0.645306761;;;-0.891405318;;;-0.86298458;;;-0.847781393
