points : 1151
0.37217391304347847
0.37391304347826093
0.3756521739130436
0.3773913043478261
0.37913043478260877
0.38086956521739146
0.3826086956521739
0.3843478260869566
0.3860869565217393
0.38782608695652177
0.38956521739130445
0.39130434782608714
0.3930434782608696
0.3947826086956523
0.396521739
0.39826086956521745
0.3999999999999999
0.4017391304347826
0.4034782608695653
0.40521739130434775
0.40695652173913044
0.4086956521739131
0.4104347826086956
0.4121739130434783
0.41391304347826097
0.41565217391304343
0.4173913043478261
0.4191304347826088
0.4208695652173913
0.42260869565217396
0.42434782608695665
0.4260869565217391
0.4278260869565218
0.4295652173913045
0.43130434782608695
0.43304347826086964
0.43478260869565233
0.4365217391304348
0.4382608695652175
0.43999999999999995
0.44173913043478263
0.4434782608695653
0.4452173913043478
0.4469565217391305
0.44869565217391316
0.4504347826086956
0.4521739130434783
0.453913043
0.45565217391304347
0.45739130434782616
0.45913043478260884
0.4608695652173913
0.462608696
0.4643478260869567
0.46608695652173915
0.46782608695652184
0.4695652173913045
0.471304348
0.4730434782608697
0.47478260869565236
0.47652173913043483
0.4782608695652175
0.4800000000000002
0.48173913043478267
0.48347826086956536
0.4852173913043478
0.4869565217391305
0.488695652
0.49043478260869566
0.49217391304347835
0.4939130434782608
0.4956521739130435
0.4973913043478262
0.49913043478260866
0.5008695652173913
0.5026086956521738
0.5043478260869565
0.5060869565217392
0.5078260869565216
0.5095652173913043
0.511304348
0.5130434782608695
0.5147826086956522
0.5165217391304349
0.5182608695652173
0.52
0.5217391304347827
0.5234782608695652
0.5252173913043479
0.5269565217391305
0.528695652
0.5304347826086957
0.5321739130434784
0.5339130434782609
0.5356521739130435
0.5373913043478262
0.5391304347826087
0.5408695652173914
0.5426086956521741
0.5443478260869565
0.5460869565217392
0.5478260869565219
0.5495652173913044
0.5513043478260871
0.5530434782608697
0.5547826086956522
0.5565217391304349
0.5582608695652176
0.56
0.5617391304347827
0.5634782608695654
0.5652173913043479
0.5669565217391306
0.5686956521739133
0.5704347826086955
0.5721739130434782
0.5739130434782609
0.5756521739130434
0.577391304
0.5791304347826087
0.5808695652173912
0.5826086956521739
0.5843478260869566
0.586086957
0.5878260869565217
0.5895652173913044
0.5913043478260869
0.5930434782608696
0.5947826086956522
0.5965217391304347
0.5982608695652174
0.6000000000000001
0.6017391304347826
0.6034782608695652
0.6052173913043479
0.6069565217391304
0.6086956521739131
0.6104347826086958
0.6121739130434782
0.6139130434782609
0.6156521739130436
0.6173913043478261
0.6191304347826088
0.6208695652173915
0.6226086956521739
0.6243478260869566
0.6260869565217393
0.6278260869565218
0.6295652173913044
0.6313043478260871
0.6330434782608696
0.6347826086956523
0.636521739
0.6382608695652174
0.6400000000000001
0.6417391304347828
0.6434782608695653
0.645217391
0.6469565217391307
0.6486956521739131
0.6504347826086958
0.6521739130434785
0.6539130434782607
0.6556521739130434
0.6573913043478261
0.6591304347826086
0.6608695652173913
0.662608696
0.6643478260869564
0.6660869565217391
0.6678260869565218
0.6695652173913043
0.671304348
0.6730434782608696
0.6747826086956521
0.6765217391304348
0.6782608695652175
0.6799999999999999
0.6817391304347826
0.6834782608695653
0.6852173913043478
0.6869565217391305
0.6886956521739132
0.6904347826086956
0.6921739130434783
0.693913043
0.6956521739130435
0.6973913043478261
0.6991304347826088
0.7008695652173913
0.702608696
0.7043478260869567
0.7060869565217391
0.7078260869565218
0.7095652173913045
0.711304348
0.7130434782608697
0.7147826086956524
0.7165217391304348
0.7182608695652175
0.7200000000000002
0.7217391304347827
0.7234782608695653
0.725217391
0.7269565217391305
0.7286956521739132
0.7304347826086959
0.7321739130434783
0.733913043
0.7356521739130437
0.7373913043478262
0.7391304347826086
0.7408695652173913
0.7426086956521738
0.7443478260869565
0.7460869565217392
0.7478260869565216
0.7495652173913043
0.751304348
0.7530434782608693
0.7547826086956522
0.7565217391304351
0.7582608695652173
0.76
0.7617391304347827
0.7634782608695649
0.7652173913043478
0.7669565217391308
0.768695652
0.7704347826086957
0.7721739130434784
0.7739130434782608
0.7756521739130435
0.7773913043478264
0.7791304347826087
0.7808695652173914
0.7826086956521741
0.7843478260869565
0.7860869565217392
0.7878260869565221
0.7895652173913044
0.7913043478260868
0.7930434782608697
0.7947826086956522
0.7965217391304349
0.7982608695652176
0.8
0.8017391304347825
0.8034782608695654
0.8052173913043479
0.8069565217391306
0.8086956521739133
0.8104347826086957
0.8121739130434782
0.8139130434782611
0.8156521739130438
0.8173913043478263
0.8191304347826089
0.8208695652173914
0.8226086956521741
0.8243478260869566
0.826086957
0.8278260869565217
0.8295652173913044
0.8313043478260866
0.8330434782608696
0.8347826086956522
0.8365217391304347
0.8382608695652174
0.8400000000000001
0.8417391304347828
0.8434782608695652
0.8452173913043481
0.8469565217391304
0.8486956521739133
0.8504347826086962
0.8521739130434784
0.8539130434782609
0.8556521739130438
0.8573913043478261
0.859130435
0.8608695652173914
0.8626086956521741
0.8643478260869566
0.8660869565217391
0.8678260869565217
0.8695652173913042
0.8713043478260871
0.8730434782608694
0.8747826086956523
0.8765217391304343
0.8782608695652174
0.8799999999999999
0.8817391304347828
0.883478261
0.885217391
0.8869565217391304
0.8886956521739131
0.8904347826086956
0.8921739130434785
0.8939130434782607
0.8956521739130436
0.8973913043478261
0.8991304347826092
0.9008695652173913
0.9026086956521742
0.9043478260869564
0.9060869565217389
0.9078260869565218
0.9095652173913045
0.9113043478260869
0.9130434782608698
0.9147826086956521
0.916521739
0.9182608695652175
0.9200000000000002
0.9217391304347826
0.9234782608695655
0.9252173913043478
0.9269565217391307
0.9286956521739131
0.9304347826086958
0.9321739130434783
0.9339130434782612
0.9356521739130435
0.9373913043478264
0.9391304347826093
0.9408695652173915
0.942608696
0.9443478260869569
0.9460869565217391
0.9478260869565225
0.9495652173913045
0.9513043478260867
0.9530434782608697
0.9547826086956521
0.9565217391304348
0.9582608695652173
0.9600000000000002
0.9617391304347824
0.9634782608695653
0.9652173913043474
0.9669565217391305
0.968695652
0.9704347826086959
0.9721739130434781
0.973913043
0.9756521739130435
0.9773913043478262
0.9791304347826086
0.9808695652173915
0.9826086956521738
0.9843478260869567
0.9860869565217392
0.9878260869565223
0.9895652173913043
0.9913043478260872
0.9930434782608695
0.9947826086956519
0.9965217391304348
0.9982608695652175
1
